trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
610,False,"{'a': 0.1, 'e': 0.35326304068679576}",30,7,-33.76613622372165,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 1}",1
611,False,"{'a': 0.1, 'e': 0.25810163593826746}",20,12,10.40939903627528,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.1, 'e': 0.1603613649604949}",25,12,10.322429300743062,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
613,False,"{'a': 0.1, 'e': 0.061018816232456675}",20,10,21.091476416470602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.1, 'e': 0.03893341233723732}",25,16,18.99737573350216,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.1, 'e': 0.13849663112053268}",30,13,13.53064727125693,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
616,False,"{'a': 0.1, 'e': 0.23667603734656428}",25,15,11.645512142445131,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.1, 'e': 0.33249065484213236}",25,13,12.62613444357046,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
618,False,"{'a': 0.1, 'e': 0.4249831356213158}",25,9,6.52326842085017,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
619,False,"{'a': 0.1, 'e': 0.5132293253901181}",25,0,-6.642637157352401,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
620,False,"{'a': 0.1, 'e': 0.5963474973906817}",20,10,16.858274817729278,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.1, 'e': 0.6735071623235862}",25,11,-41.28802154941456,"{0: 8, 1: 4, 2: 1, 3: 1, 4: 0}",1
622,False,"{'a': 0.1, 'e': 0.7439373663224274}",20,0,-23.62552283209996,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
623,False,"{'a': 0.1, 'e': 0.8069343940699727}",30,9,-72.52140686493945,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 1}",1
624,False,"{'a': 0.1, 'e': 0.861868800089018}",30,3,-42.71472736507246,"{0: 18, 1: 3, 2: 6, 3: 0, 4: 0}",1
625,False,"{'a': 0.1, 'e': 0.9081916979535211}",30,0,-167.16102923511264,"{0: 18, 1: 3, 2: 5, 3: 2, 4: 2}",0
626,False,"{'a': 0.1, 'e': 0.9454402445803316}",20,0,-222.1314360720578,"{0: 5, 1: 5, 2: 6, 3: 1, 4: 3}",0
627,False,"{'a': 0.1, 'e': 0.9732422648042924}",25,0,-117.88785152605924,"{0: 12, 1: 4, 2: 7, 3: 2, 4: 0}",0
628,False,"{'a': 0.1, 'e': 0.9913199700294487}",25,11,-50.56605893002584,"{0: 8, 1: 0, 2: 6, 3: 0, 4: 0}",1
629,False,"{'a': 0.1, 'e': 0.9994927338008855}",30,0,-138.66857385140406,"{0: 15, 1: 7, 2: 6, 3: 1, 4: 1}",0
630,False,"{'a': 0.1, 'e': 0.9976788965645553}",20,0,-79.46335044448531,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
631,False,"{'a': 0.1, 'e': 0.9858965815825497}",30,0,-62.12592296583706,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
632,False,"{'a': 0.1, 'e': 0.9642635138514517}",20,0,-93.392209976837,"{0: 11, 1: 5, 2: 2, 3: 1, 4: 1}",0
633,False,"{'a': 0.1, 'e': 0.9329958438330894}",20,0,-156.364792478325,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
634,False,"{'a': 0.1, 'e': 0.892405987750569}",25,0,-254.48905952488005,"{0: 12, 1: 1, 2: 6, 3: 2, 4: 4}",0
635,False,"{'a': 0.1, 'e': 0.8428995060286443}",30,0,-148.3693296049296,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
636,False,"{'a': 0.1, 'e': 0.784971051068018}",20,0,20.60282365077424,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
637,False,"{'a': 0.1, 'e': 0.7191994248420472}",20,14,-30.894928688234682,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
638,False,"{'a': 0.1, 'e': 0.6462417956987768}",20,0,-149.72463173924416,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 3}",0
639,False,"{'a': 0.1, 'e': 0.5668271321520203}",25,0,-84.97201929481702,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
640,False,"{'a': 0.1, 'e': 0.4817489192689393}",25,13,9.741100090511065,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.1, 'e': 0.39185723042955}",20,10,-62.79354029757353,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
642,False,"{'a': 0.1, 'e': 0.2980502336744744}",20,6,-10.509653610490222,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
643,False,"{'a': 0.1, 'e': 0.2012652175068453}",25,9,-10.50313615599395,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
644,False,"{'a': 0.1, 'e': 0.10246922581532364}",20,16,8.43745730249671,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.1, 'e': 0.0026493954912638444}",25,11,24.957852363651266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.1, 'e': 0.0971969067167568}",20,8,10.36230862595075,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.1, 'e': 0.19607204956190338}",30,19,-0.1342792366446921,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
648,False,"{'a': 0.1, 'e': 0.29298810530061603}",20,13,4.002008958901727,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.1, 'e': 0.38697672074015643}",20,16,7.6987900758987475,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.1, 'e': 0.47709879270357103}",20,6,-57.40920332094707,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
651,False,"{'a': 0.1, 'e': 0.562453851238172}",25,9,6.4117654010528105,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.1, 'e': 0.642189056813737}",35,14,-96.73147774677088,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 1}",1
653,False,"{'a': 0.1, 'e': 0.7155077216130871}",35,5,-91.22470982444239,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",1
654,False,"{'a': 0.1, 'e': 0.7816772697734873}",25,0,-68.76222703908238,"{0: 15, 1: 1, 2: 9, 3: 0, 4: 0}",0
655,False,"{'a': 0.1, 'e': 0.8400365570424713}",30,0,-111.00825387826549,"{0: 20, 1: 1, 2: 7, 3: 1, 4: 1}",0
656,False,"{'a': 0.1, 'e': 0.8900024767126464}",20,5,-87.34314371955357,"{0: 8, 1: 3, 2: 2, 3: 1, 4: 1}",1
657,False,"{'a': 0.1, 'e': 0.9310757858312195}",20,0,-67.28793301829668,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
658,False,"{'a': 0.1, 'e': 0.9628460934704971}",30,0,-116.21713947451464,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
659,False,"{'a': 0.1, 'e': 0.9849959612184215}",25,0,-83.40150062810739,"{0: 16, 1: 3, 2: 3, 3: 3, 4: 0}",0
660,False,"{'a': 0.1, 'e': 0.9973040749182293}",25,0,-92.5939867280512,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
661,False,"{'a': 0.1, 'e': 0.99964745596635}",25,0,-118.26647302669359,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
662,False,"{'a': 0.1, 'e': 0.9920026900739702}",35,0,-131.01443022313376,"{0: 20, 1: 6, 2: 7, 3: 1, 4: 1}",0
663,False,"{'a': 0.1, 'e': 0.9744461612148652}",25,0,-61.43105408081991,"{0: 15, 1: 7, 2: 1, 3: 2, 4: 0}",0
664,False,"{'a': 0.1, 'e': 0.9471532884219778}",25,0,-114.74790048462597,"{0: 12, 1: 5, 2: 6, 3: 2, 4: 0}",0
665,False,"{'a': 0.1, 'e': 0.9103967730584245}",20,0,-61.58554381524086,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
666,False,"{'a': 0.1, 'e': 0.8645438740756395}",20,0,-115.1980707999279,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
667,False,"{'a': 0.1, 'e': 0.8100527384832928}",30,0,-243.7612297575738,"{0: 16, 1: 3, 2: 5, 3: 2, 4: 4}",0
668,False,"{'a': 0.1, 'e': 0.7474678236958638}",20,12,-52.53296205006943,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
669,False,"{'a': 0.1, 'e': 0.6774144574940792}",35,13,-108.41793497423032,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 1}",1
670,False,"{'a': 0.1, 'e': 0.6005925899564515}",30,18,-31.018628082036635,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
671,False,"{'a': 0.1, 'e': 0.5177697997895051}",30,1,-55.54548072418186,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 0}",1
672,False,"{'a': 0.1, 'e': 0.4297736249349903}",30,11,27.359694643371423,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.1, 'e': 0.33748329408441025}",20,8,-4.008826155049489,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
674,False,"{'a': 0.1, 'e': 0.24182094171648436}",20,8,5.2584698679697475,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
675,False,"{'a': 0.1, 'e': 0.1437423944342892}",20,0,-14.204828311874252,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
676,False,"{'a': 0.1, 'e': 0.04422762066183891}",25,19,-11.438142700939082,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
677,False,"{'a': 0.1, 'e': 0.05572906087657094}",25,15,-23.928676813055876,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
678,False,"{'a': 0.1, 'e': 0.15512891606026627}",20,2,-3.899886099659617,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
679,False,"{'a': 0.1, 'e': 0.2529787743934896}",20,7,13.655682805094717,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.1, 'e': 0.34830095243665155}",30,20,8.766842802147872,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.1, 'e': 0.4401430224960407}",20,3,2.242391495510038,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
682,False,"{'a': 0.1, 'e': 0.5275873289666017}",25,16,-7.905417073682962,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.1, 'e': 0.6097601572433003}",20,1,-1.0932241640738753,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
684,False,"{'a': 0.1, 'e': 0.6858404635887347}",25,0,-172.94034532090177,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
685,False,"{'a': 0.1, 'e': 0.7550680787307162}",35,0,3.4133735510625107,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",1
686,False,"{'a': 0.1, 'e': 0.8167513032223337}",20,0,-48.5499929772422,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
687,False,"{'a': 0.1, 'e': 0.8702738186742472}",20,0,-110.27775122490698,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
688,False,"{'a': 0.1, 'e': 0.9151008458042379}",30,0,-139.5085869587648,"{0: 19, 1: 1, 2: 8, 3: 0, 4: 2}",0
689,False,"{'a': 0.1, 'e': 0.950784487775076}",20,0,-104.07545505110888,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
690,False,"{'a': 0.1, 'e': 0.9769682054316357}",25,0,-212.66620640380722,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
691,False,"{'a': 0.1, 'e': 0.9933903797222716}",30,0,-167.56154511200873,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
692,False,"{'a': 0.1, 'e': 0.9998869257099255}",30,0,-135.6239153089881,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
693,False,"{'a': 0.1, 'e': 0.9963929320545596}",25,0,-84.1011644105974,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
694,False,"{'a': 0.1, 'e': 0.982943309585819}",30,10,-68.08362901819078,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",1
695,False,"{'a': 0.1, 'e': 0.9596724424855533}",20,0,-73.79985964801047,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
696,False,"{'a': 0.1, 'e': 0.926812845565509}",25,3,-106.19356977378798,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 2}",1
697,False,"{'a': 0.1, 'e': 0.8846928410561633}",20,6,-23.787423788557966,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
698,False,"{'a': 0.1, 'e': 0.8337332781195631}",25,4,-94.9628099680699,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 2}",1
699,False,"{'a': 0.1, 'e': 0.7744433278635736}",35,0,-143.54414813346114,"{0: 25, 1: 1, 2: 5, 3: 2, 4: 2}",0
700,False,"{'a': 0.1, 'e': 0.7074153958724907}",20,0,-58.370724003646686,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
701,False,"{'a': 0.1, 'e': 0.6333192030862999}",25,12,-1.4208469069351715,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
702,False,"{'a': 0.1, 'e': 0.5528950941703547}",20,1,15.676524402860558,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.1, 'e': 0.46694664023629007}",30,10,-45.15900900018523,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",1
704,False,"{'a': 0.1, 'e': 0.3763326098250227}",25,20,8.97405468906752,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.1, 'e': 0.28195838837539206}",30,0,-70.22210765370964,"{0: 25, 1: 0, 2: 3, 3: 0, 4: 2}",0
706,False,"{'a': 0.1, 'e': 0.18476693191217952}",20,12,11.750328073374842,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.1, 'e': 0.08572934534111404}",25,13,24.330109994066504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.1, 'e': 0.014164820510231909}",25,17,16.223709513934477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.1, 'e': 0.11391745615730677}",20,7,22.304306194998556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.1, 'e': 0.21253186623857634}",20,16,7.7238746490975965,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.1, 'e': 0.3090227281660707}",30,12,-34.3598950520603,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
712,False,"{'a': 0.1, 'e': 0.4024259371430759}",20,5,13.853537889768738,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.1, 'e': 0.49180823918046324}",20,4,-53.41875236079627,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
714,False,"{'a': 0.1, 'e': 0.5762765558621497}",25,0,-67.5098746784518,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
715,False,"{'a': 0.1, 'e': 0.6549869076893757}",20,0,-48.289597152517956,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
716,False,"{'a': 0.1, 'e': 0.7271528468448447}",25,4,-56.20424923267747,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 1}",1
717,False,"{'a': 0.1, 'e': 0.7920533151194233}",25,0,-58.21412592245468,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
718,False,"{'a': 0.1, 'e': 0.8490398484873364}",20,0,-82.42537674549644,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
719,False,"{'a': 0.1, 'e': 0.8975430563444248}",25,4,-109.074590072801,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 1}",1
720,False,"{'a': 0.1, 'e': 0.9370783106708145}",25,0,-184.87011243595717,"{0: 15, 1: 4, 2: 2, 3: 0, 4: 4}",0
721,False,"{'a': 0.1, 'e': 0.9672505882738824}",25,0,-144.47721169349583,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
722,False,"{'a': 0.1, 'e': 0.9877584177294565}",25,1,-64.35205102153667,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 1}",1
723,False,"{'a': 0.1, 'e': 0.9983968915845978}",20,0,-74.18361653735671,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
724,False,"{'a': 0.1, 'e': 0.9990597137251612}",30,0,-195.53120731765176,"{0: 13, 1: 4, 2: 9, 3: 3, 4: 1}",0
725,False,"{'a': 0.1, 'e': 0.9897402614514161}",20,0,-134.8030306468322,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
726,False,"{'a': 0.1, 'e': 0.9705316516498831}",35,0,-115.95048934325163,"{0: 21, 1: 6, 2: 7, 3: 0, 4: 1}",0
727,False,"{'a': 0.1, 'e': 0.9416258104001715}",20,0,-74.63665223144692,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
728,False,"{'a': 0.1, 'e': 0.9033115553130557}",20,9,-47.515337933166556,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
729,False,"{'a': 0.1, 'e': 0.8559717097603539}",20,0,-123.34500497495685,"{0: 11, 1: 4, 2: 2, 3: 1, 4: 2}",0
730,False,"{'a': 0.1, 'e': 0.8000792778303477}",20,0,-19.298417300723404,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
731,False,"{'a': 0.1, 'e': 0.7361927182273159}",25,0,-61.21737781323394,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
732,False,"{'a': 0.1, 'e': 0.6649503643367052}",25,9,-26.421994321869697,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
733,False,"{'a': 0.1, 'e': 0.5870640462090193}",25,1,-17.4511049239768,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
734,False,"{'a': 0.1, 'e': 0.5033119781891867}",20,0,0.635316398030805,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
735,False,"{'a': 0.1, 'e': 0.41453098325609555}",20,5,-78.2362923801067,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 2}",1
736,False,"{'a': 0.1, 'e': 0.32160813176404734}",20,11,0.5208665071959162,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
737,False,"{'a': 0.1, 'e': 0.22547187812891345}",25,8,-48.02052019137335,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
738,False,"{'a': 0.1, 'e': 0.1270827840186229}",20,7,11.968067661428924,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.1, 'e': 0.027423920738401768}",25,19,12.458567041123969,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.1, 'e': 0.07250895329270868}",30,18,23.331027969663896,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.1, 'e': 0.17171734183077755}",25,11,5.912959312068043,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.1, 'e': 0.26920998745149366}",30,12,6.648110034597518,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
743,False,"{'a': 0.1, 'e': 0.36401277586657127}",20,0,-12.238423951537815,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
744,False,"{'a': 0.1, 'e': 0.4551784689518164}",20,6,19.197963296512974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.1, 'e': 0.5417961692373049}",20,0,-68.71578860547169,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
746,False,"{'a': 0.1, 'e': 0.6230004212937645}",20,4,-55.12801973377522,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 1}",1
747,False,"{'a': 0.1, 'e': 0.6979798590772273}",25,0,-133.8851611934985,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
748,False,"{'a': 0.1, 'e': 0.7659853128302463}",25,0,-69.55636612750534,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
749,False,"{'a': 0.1, 'e': 0.8263372945385468}",25,15,5.5746483840073635,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
750,False,"{'a': 0.1, 'e': 0.8784327871506192}",25,0,-88.34301009242424,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
751,False,"{'a': 0.1, 'e': 0.9217512697247493}",20,0,-82.79239393237147,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
752,False,"{'a': 0.1, 'e': 0.9558599183022551}",30,0,-153.78315377456684,"{0: 19, 1: 1, 2: 7, 3: 1, 4: 2}",0
753,False,"{'a': 0.1, 'e': 0.9804179305413608}",20,0,-60.24980712241099,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
754,False,"{'a': 0.1, 'e': 0.9951799309015783}",20,0,-156.9236152356496,"{0: 9, 1: 0, 2: 9, 3: 0, 4: 2}",0
755,False,"{'a': 0.1, 'e': 0.9999984223549769}",30,0,-157.4141942004299,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
756,False,"{'a': 0.1, 'e': 0.9948252601277343}",25,0,-188.47756607575442,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
757,False,"{'a': 0.1, 'e': 0.9797121327468037}",20,0,-146.5936196190935,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
758,False,"{'a': 0.1, 'e': 0.9548100455852436}",30,0,-193.53374603028874,"{0: 14, 1: 4, 2: 9, 3: 1, 4: 2}",0
759,False,"{'a': 0.1, 'e': 0.9203678120664357}",25,0,-75.7635489958766,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
760,False,"{'a': 0.1, 'e': 0.876729567602604}",25,0,-78.75068717569141,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
761,False,"{'a': 0.1, 'e': 0.8243313311075577}",30,4,-143.09857438250413,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 3}",1
762,False,"{'a': 0.1, 'e': 0.7636966484397865}",20,0,-19.187549823021406,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
763,False,"{'a': 0.1, 'e': 0.6954313613053625}",30,1,-77.72390869407705,"{0: 20, 1: 4, 2: 4, 3: 0, 4: 1}",1
764,False,"{'a': 0.1, 'e': 0.6202175538878211}",25,17,13.579159230181746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.1, 'e': 0.538806737688487}",20,6,-8.957576006154742,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
766,False,"{'a': 0.1, 'e': 0.45201234267200896}",25,14,-26.88065853270961,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
767,False,"{'a': 0.1, 'e': 0.36070158974295474}",20,10,1.1972558335998433,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.1, 'e': 0.2657868257612953}",25,6,-35.97270164863134,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
769,False,"{'a': 0.1, 'e': 0.16821640767405896}",20,12,-26.327630802456955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
770,False,"{'a': 0.1, 'e': 0.06896522684630882}",25,17,15.113589238894779,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.1, 'e': 0.030975031731216456}",30,13,15.7673474358118,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.1, 'e': 0.13060579803068173}",25,19,11.986202984560915,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.1, 'e': 0.2289315943687473}",35,15,26.657103376892312,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.1, 'e': 0.32496998189061793}",20,10,2.298956815665287,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.1, 'e': 0.41776137677421815}",20,0,-30.431240077041416,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
776,False,"{'a': 0.1, 'e': 0.506378638074642}",30,7,-59.5755707586526,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
777,False,"{'a': 0.1, 'e': 0.5899363314099593}",30,0,-138.76720500498948,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
778,False,"{'a': 0.1, 'e': 0.667599575928841}",25,0,-189.18250383549622,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
779,False,"{'a': 0.1, 'e': 0.7385923861641319}",25,4,-110.29485954931467,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 2}",1
780,False,"{'a': 0.1, 'e': 0.802205425423044}",20,0,-187.92814368492083,"{0: 9, 1: 3, 2: 4, 3: 1, 4: 3}",0
781,False,"{'a': 0.1, 'e': 0.8578030932449878}",20,3,-70.62522201120947,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 1}",1
782,False,"{'a': 0.1, 'e': 0.9048298761112383}",30,0,-128.54095650524334,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
783,False,"{'a': 0.1, 'e': 0.9428158979523701}",25,0,-283.51946865452055,"{0: 10, 1: 1, 2: 9, 3: 0, 4: 5}",0
784,False,"{'a': 0.1, 'e': 0.9713816149946669}",30,0,-98.83088776375874,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
785,False,"{'a': 0.1, 'e': 0.9902416080360045}",30,0,-96.47224116220701,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
786,False,"{'a': 0.1, 'e': 0.9992074342602034}",20,0,-140.92441889527504,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
787,False,"{'a': 0.1, 'e': 0.9981895100953388}",20,0,-66.47092936335514,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
788,False,"{'a': 0.1, 'e': 0.9871980063031853}",30,15,19.38377781014943,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.1, 'e': 0.9663427463563229}",20,0,-63.3032703157089,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
790,False,"{'a': 0.1, 'e': 0.9358321091183142}",20,0,-89.84504475700555,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
791,False,"{'a': 0.1, 'e': 0.8959709467909631}",25,0,-79.5573865661707,"{0: 20, 1: 2, 2: 1, 3: 0, 4: 2}",0
792,False,"{'a': 0.1, 'e': 0.8471575389318888}",30,7,-73.24772767993196,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 0}",1
793,False,"{'a': 0.1, 'e': 0.7898796129768653}",20,7,15.66321370734694,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
